Target,VulnerabilityID,Package,InstalledVersion,FixedVersion,Severity,Title,PrimaryURL
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2025-71152,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: net: dsa: properly keep track of conduit reference,https://avd.aquasec.com/nvd/cve-2025-71152
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2025-71221,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: dmaengine: mmp_pdma: Fix race condition in mmp_pdma_residue(),https://avd.aquasec.com/nvd/cve-2025-71221
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23102,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: Linux kernel: Denial of Service due to incorrect SVE context restoration,https://avd.aquasec.com/nvd/cve-2026-23102
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23171,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: Linux kernel: Use-after-free in bonding module can cause system crash or arbitrary code execution,https://avd.aquasec.com/nvd/cve-2026-23171
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23208,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: ALSA: usb-audio: Prevent excessive number of frames,https://avd.aquasec.com/nvd/cve-2026-23208
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23226,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: ksmbd: add chann_lock to protect ksmbd_chann_list xarray,https://avd.aquasec.com/nvd/cve-2026-23226
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23227,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: drm/exynos: vidi: use ctx->lock to protect struct vidi_context member variables related to memory alloc/free,https://avd.aquasec.com/nvd/cve-2026-23227
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23231,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: kernel: Privilege escalation or denial of service via use-after-free in nf_tables_addchain(),https://avd.aquasec.com/nvd/cve-2026-23231
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23243,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: Linux kernel: Denial of service and memory corruption in RDMA umad,https://avd.aquasec.com/nvd/cve-2026-23243
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23270,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: Linux kernel: Use-after-free in traffic control (act_ct) may lead to denial of service or privilege escalation,https://avd.aquasec.com/nvd/cve-2026-23270
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23375,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: mm: thp: deny THP for files on anonymous inodes,https://avd.aquasec.com/nvd/cve-2026-23375
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23392,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: netfilter: nf_tables: release flowtable after rcu grace period on error,https://avd.aquasec.com/nvd/cve-2026-23392
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23401,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: KVM: x86/mmu: Drop/zap existing present SPTE even when creating an MMIO SPTE,https://avd.aquasec.com/nvd/cve-2026-23401
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-23455,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: netfilter: nf_conntrack_h323: check for zero length in DecodeQ931(),https://avd.aquasec.com/nvd/cve-2026-23455
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-31402,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: nfsd: fix heap overflow in NFSv4.0 LOCK replay cache,https://avd.aquasec.com/nvd/cve-2026-31402
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-31408,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: Bluetooth: SCO: Fix use-after-free in sco_recv_frame() due to missing sock_hold,https://avd.aquasec.com/nvd/cve-2026-31408
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-31411,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: net: atm: fix crash due to unvalidated vcc pointer in sigd_send(),https://avd.aquasec.com/nvd/cve-2026-31411
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-31419,linux-libc-dev,6.12.74-2,N/A,HIGH,kernel: Linux kernel: Use-after-free in bonding driver leads to denial of service,https://avd.aquasec.com/nvd/cve-2026-31419
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2025-69720,ncurses-base,6.5+20250216-2,N/A,HIGH,ncurses: ncurses: Buffer overflow vulnerability may lead to arbitrary code execution.,https://avd.aquasec.com/nvd/cve-2025-69720
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2025-69720,ncurses-bin,6.5+20250216-2,N/A,HIGH,ncurses: ncurses: Buffer overflow vulnerability may lead to arbitrary code execution.,https://avd.aquasec.com/nvd/cve-2025-69720
fairdatasystems/sevinternal:2026-04-16 (debian 13.4),CVE-2026-28390,openssl,3.5.5-1~deb13u1,3.5.5-1~deb13u2,HIGH,openssl: OpenSSL: Denial of Service due to NULL pointer dereference in CMS EnvelopedData processing,https://avd.aquasec.com/nvd/cve-2026-28390
